BO_3, 2016,08,06, Epsilon, SpaceSoldiers, Epsilon.rm.dust2; SpaceSoldiers.rm.nuke; Epsilon.pk.cache; SpaceSoldiers.pk.cbble; Epsilon.rm.train; SpaceSoldiers.rm.overpass 
BO_3, 2015,09,20, TSM, EnVyUs, TSM.rm.cbble; EnVyUs.rm.overpass; TSM.pk.dust2; EnVyUs.pk.inferno; TSM.rm.cache; EnVyUs.rm.train 
BO_3, 2015,09,20, CPHWolves, EnVyUs, CPHWolves.rm.inferno; EnVyUs.rm.overpass; CPHWolves.pk.mirage; EnVyUs.pk.cbble; CPHWolves.rm.train; EnVyUs.rm.cache 
BO_3, 2015,09,20, dignitas, TSM, dignitas.rm.dust2; TSM.rm.cbble; dignitas.pk.mirage; TSM.pk.overpass; dignitas.rm.inferno; TSM.rm.cache 
BO_1, 2015,09,20, CPHWolves, G2, CPHWolves.rm.inferno; G2.rm.cbble; CPHWolves.rm.train; G2.rm.overpass; CPHWolves.rm.cache; G2.rm.dust2 
BO_1, 2015,09,20, SK, CPHWolves, SK.rm.cache; CPHWolves.rm.inferno; SK.rm.mirage; CPHWolves.rm.overpass; SK.rm.dust2; CPHWolves.rm.train 
BO_1, 2015,09,19, G2, TSM, G2.rm.cbble; TSM.rm.cache; G2.rm.overpass; TSM.rm.train; G2.rm.inferno; TSM.rm.mirage 
BO_1, 2015,09,19, SK, G2, SK.rm.dust2; G2.rm.cbble; SK.rm.cache; G2.rm.overpass; SK.rm.mirage; G2.rm.train 
BO_1, 2015,09,19, CPHWolves, TSM, CPHWolves.rm.inferno; TSM.rm.cache; CPHWolves.rm.train; TSM.rm.cbble; CPHWolves.rm.dust2; TSM.rm.mirage 
BO_1, 2015,09,19, EZskins.com, dignitas, EZskins.com.rm.cbble; dignitas.rm.dust2; EZskins.com.rm.overpass; dignitas.rm.cache; EZskins.com.rm.train; dignitas.rm.inferno 
BO_1, 2015,09,19, dignitas, EnVyUs, dignitas.rm.overpass; EnVyUs.rm.cache; dignitas.rm.dust2; EnVyUs.rm.inferno; dignitas.rm.train; EnVyUs.rm.cbble 
BO_1, 2015,09,19, dignitas, Renegades, dignitas.rm.train; Renegades.rm.overpass; dignitas.rm.cache; Renegades.rm.mirage; dignitas.rm.dust2; Renegades.rm.inferno 
BO_1, 2015,09,19, EnVyUs, EZskins.com, EnVyUs.rm.overpass; EZskins.com.rm.cbble; EnVyUs.rm.mirage; EZskins.com.rm.train; EnVyUs.rm.cache; EZskins.com.rm.dust2 
BO_5, 2015,09,12, TSM, Virtus.pro, TSM.rm.cache; Virtus.pro.rm.inferno; TSM.pk.overpass; Virtus.pro.pk.train; TSM.pk.dust2; Virtus.pro.pk.cbble 
BO_3, 2015,09,11, fnatic, Virtus.pro, fnatic.rm.mirage; Virtus.pro.rm.inferno; fnatic.pk.cbble; Virtus.pro.pk.train; fnatic.rm.overpass; Virtus.pro.rm.dust2 
BO_3, 2015,09,11, NiP, TSM, NiP.rm.overpass; TSM.rm.train; NiP.pk.dust2; TSM.pk.mirage; NiP.rm.cache; TSM.rm.cbble 
BO_3, 2015,09,11, Titan, fnatic, Titan.rm.cache; fnatic.rm.overpass; Titan.pk.train; fnatic.pk.inferno; Titan.rm.mirage; fnatic.rm.dust2 
BO_3, 2015,09,11, NiP, EnVyUs, NiP.rm.overpass; EnVyUs.rm.cache; NiP.pk.dust2; EnVyUs.pk.inferno; NiP.rm.mirage; EnVyUs.rm.train 
BO_1, 2015,09,10, TSM, fnatic, TSM.rm.cbble; fnatic.rm.train; TSM.rm.inferno; fnatic.rm.overpass; TSM.rm.cache; fnatic.rm.mirage 
BO_1, 2015,09,10, Cloud9, NiP, Cloud9.rm.inferno; NiP.rm.overpass; Cloud9.rm.mirage; NiP.rm.cbble; Cloud9.rm.train; NiP.rm.cache 
BO_1, 2015,09,10, Virtus.pro, EnVyUs, Virtus.pro.rm.dust2; EnVyUs.rm.overpass; Virtus.pro.rm.inferno; EnVyUs.rm.train; Virtus.pro.rm.cbble; EnVyUs.rm.mirage 
BO_1, 2015,09,10, NatusVincere, TSM, NatusVincere.rm.cache; TSM.rm.cbble; NatusVincere.rm.train; TSM.rm.mirage; NatusVincere.rm.dust2; TSM.rm.inferno 
BO_1, 2015,09,10, Titan, fnatic, Titan.rm.cache; fnatic.rm.overpass; Titan.rm.mirage; fnatic.rm.train; Titan.rm.inferno; fnatic.rm.dust2 
BO_1, 2015,09,10, NiP, Virtus.pro, NiP.rm.inferno; Virtus.pro.rm.dust2; NiP.rm.overpass; Virtus.pro.rm.cache; NiP.rm.train; Virtus.pro.rm.cbble 
BO_1, 2015,09,10, Cloud9, EnVyUs, Cloud9.rm.inferno; EnVyUs.rm.overpass; Cloud9.rm.mirage; EnVyUs.rm.train; Cloud9.rm.cache; EnVyUs.rm.dust2 
BO_1, 2015,09,08, NatusVincere, Virtus.pro, NatusVincere.rm.cache; Virtus.pro.rm.dust2; NatusVincere.rm.train; Virtus.pro.rm.cbble; NatusVincere.rm.overpass; Virtus.pro.rm.inferno 
BO_3, 2015,09,08, Titan, Virtus.pro, Titan.rm.cache; Virtus.pro.rm.dust2; Titan.rm.mirage; Virtus.pro.rm.cbble; Titan.pk.overpass; Virtus.pro.pk.train 
BO_5, 2015,09,05, fnatic, TSM, fnatic.rm.overpass; TSM.rm.cache; fnatic.pk.cbble; TSM.pk.dust2; fnatic.pk.train; TSM.pk.mirage 
BO_3, 2015,08,23, EnVyUs, fnatic, EnVyUs.rm.overpass; fnatic.rm.mirage; EnVyUs.pk.dust2; fnatic.pk.cbble; none; none 
BO_3, 2015,08,23, Virtus.pro, fnatic, Virtus.pro.rm.dust2; fnatic.rm.train; Virtus.pro.pk.mirage; fnatic.pk.inferno; none; none 
BO_3, 2015,08,23, EnVyUs, TSM, EnVyUs.rm.overpass; TSM.rm.cbble; EnVyUs.pk.cache; TSM.pk.dust2; none; none 
BO_3, 2015,08,22, Luminosity, fnatic, Luminosity.rm.inferno; fnatic.rm.overpass; Luminosity.pk.train; fnatic.pk.mirage; none; none 
BO_3, 2015,08,22, Virtus.pro, NiP, Virtus.pro.rm.dust2; NiP.rm.overpass; Virtus.pro.pk.train; NiP.pk.inferno; none; none 
BO_3, 2015,08,22, Kinguin, TSM, Kinguin.rm.cbble; TSM.rm.cache; Kinguin.pk.dust2; TSM.pk.overpass; none; none 
BO_3, 2015,08,22, EnVyUs, NatusVincere, EnVyUs.rm.overpass; NatusVincere.rm.cache; EnVyUs.pk.inferno; NatusVincere.pk.mirage; none; none 
BO_1, 2015,08,21, Luminosity, FlipSid3, Luminosity.rm.mirage; FlipSid3.rm.cache; Luminosity.rm.inferno; FlipSid3.rm.dust2; none; none 
BO_1, 2015,08,21, mousesports, FlipSid3, mousesports.rm.inferno; FlipSid3.rm.cache; mousesports.rm.mirage; FlipSid3.rm.dust2; none; none 
BO_1, 2015,08,21, NiP, Renegades, NiP.rm.mirage; Renegades.rm.train; NiP.rm.overpass; Renegades.rm.dust2; none; none 
BO_1, 2015,08,21, Cloud9, Kinguin, Cloud9.rm.inferno; Kinguin.rm.overpass; Cloud9.rm.mirage; Kinguin.rm.cbble; none; none 
BO_1, 2015,08,20, fnatic, NatusVincere, fnatic.rm.overpass; NatusVincere.rm.cache; fnatic.rm.train; NatusVincere.rm.dust2; none; none 
BO_1, 2015,08,20, Virtus.pro, Cloud9, Virtus.pro.rm.dust2; Cloud9.rm.train; Virtus.pro.rm.cache; Cloud9.rm.mirage; none; none 
BO_1, 2015,08,20, mousesports, Cloud9, mousesports.rm.inferno; Cloud9.rm.train; mousesports.rm.mirage; Cloud9.rm.cache; none; none 
BO_1, 2015,08,20, fnatic, eBettle, fnatic.rm.dust2; eBettle.rm.inferno; fnatic.rm.train; eBettle.rm.cache; none; none 
BO_1, 2015,08,20, Virtus.pro, Immunity, Virtus.pro.rm.dust2; Immunity.rm.train; Virtus.pro.rm.inferno; Immunity.rm.overpass; none; none 
BO_1, 2015,08,20, EnVyUs, Luminosity, EnVyUs.rm.overpass; Luminosity.rm.dust2; EnVyUs.rm.mirage; Luminosity.rm.inferno; none; none 
BO_1, 2015,08,20, NiP, TSM, NiP.rm.overpass; TSM.rm.cbble; NiP.rm.dust2; TSM.rm.train; none; none 
BO_1, 2015,08,20, NiP, CLG, NiP.rm.mirage; CLG.rm.inferno; NiP.rm.overpass; CLG.rm.cbble; none; none 
BO_1, 2015,08,20, EnVyUs, FlipSid3, EnVyUs.rm.mirage; FlipSid3.rm.cache; EnVyUs.rm.overpass; FlipSid3.rm.dust2; none; none 
BO_7, 2015,08,02, mousesports, HellRaisers, mousesports.rm.inferno; HellRaisers.pk.cache; mousesports.pk.dust2; HellRaisers.pk.overpass; mousesports.pk.train; HellRaisers.pk.cbble 
BO_3, 2015,08,01, HellRaisers, dignitas, HellRaisers.rm.mirage; dignitas.rm.overpass; HellRaisers.pk.dust2; dignitas.pk.cbble; HellRaisers.rm.inferno; dignitas.rm.train 
BO_3, 2015,08,01, E-Frag.net, mousesports, E-Frag.net.rm.cbble; mousesports.rm.inferno; E-Frag.net.pk.overpass; mousesports.pk.cache; E-Frag.net.rm.train; mousesports.rm.mirage 
BO_3, 2015,08,01, HellRaisers, SK, HellRaisers.rm.train; SK.rm.cache; HellRaisers.pk.overpass; SK.pk.cbble; HellRaisers.rm.mirage; SK.rm.inferno 
BO_3, 2015,08,01, PENTA, dignitas, PENTA.rm.cbble; dignitas.rm.overpass; PENTA.pk.dust2; dignitas.pk.mirage; PENTA.rm.train; dignitas.rm.cache 
BO_3, 2015,07,31, PENTA, mousesports, PENTA.rm.cbble; mousesports.rm.inferno; PENTA.pk.overpass; mousesports.pk.cache; PENTA.rm.train; mousesports.rm.mirage 
BO_3, 2015,07,30, E-frag.net, TSM, E-frag.net.rm.train; TSM.rm.dust2; E-frag.net.pk.inferno; TSM.pk.mirage; E-frag.net.rm.cbble; TSM.rm.cache 
BO_3, 2015,07,30, KILLERFISH, SK, KILLERFISH.rm.cbble; SK.rm.inferno; KILLERFISH.pk.cache; SK.pk.train; KILLERFISH.rm.overpass; SK.rm.dust2 
BO_5, 2015,07,26, NatusVincere, Virtus.pro, NatusVincere.rm.train; Virtus.pro.rm.dust2; NatusVincere.pk.overpass; Virtus.pro.pk.cache; NatusVincere.pk.cbble; Virtus.pro.pk.mirage 
BO_3, 2015,07,26, Virtus.pro, Cloud9, Virtus.pro.rm.dust2; Cloud9.rm.mirage; Virtus.pro.pk.train; Cloud9.pk.cache; Randomlyselected3rd.pk.inferno; none 
BO_1, 2015,07,26, Gamers2, HellRaisers, Gamers2.rm.inferno; HellRaisers.rm.mirage; Gamers2.rm.dust2; HellRaisers.rm.overpass; Gamers2.rm.train; HellRaisers.rm.cbble 
BO_1, 2015,07,26, Gamers2, ROCCAT, Gamers2.rm.dust2; ROCCAT.rm.overpass; Gamers2.rm.inferno; ROCCAT.rm.mirage; Gamers2.rm.cbble; ROCCAT.rm.train 
BO_3, 2015,07,26, NatusVincere, mousesports, NatusVincere.rm.cache; mousesports.rm.inferno; NatusVincere.pk.overpass; mousesports.pk.dust2; Randomlyselected3rd.pk.train; none 
BO_1, 2015,07,26, Gamers2, Titan, Gamers2.rm.dust2; Titan.rm.overpass; Gamers2.rm.inferno; Titan.rm.cache; Gamers2.rm.train; Titan.rm.mirage 
BO_1, 2015,07,25, FlipSid3, dignitas, FlipSid3.rm.dust2; dignitas.rm.cbble; FlipSid3.rm.cache; dignitas.rm.overpass; FlipSid3.rm.inferno; dignitas.rm.train 
BO_1, 2015,07,25, KILLERFISH, FlipSid3, KILLERFISH.rm.cbble; FlipSid3.rm.dust2; KILLERFISH.rm.overpass; FlipSid3.rm.cache; KILLERFISH.rm.train; FlipSid3.rm.inferno 
BO_1, 2015,07,25, Kinguin, dignitas, Kinguin.rm.mirage; dignitas.rm.train; Kinguin.rm.cbble; dignitas.rm.cache; Kinguin.rm.overpass; dignitas.rm.inferno 
BO_3, 2015,07,25, mousesports, Cloud9, mousesports.rm.inferno; Cloud9.rm.mirage; mousesports.pk.cache; Cloud9.pk.dust2; Randomlyselected3rd.pk.cbble; none 
BO_1, 2015,07,25, Property, FlipSid3, Property.rm.dust2; FlipSid3.rm.cache; Property.rm.overpass; FlipSid3.rm.train; Property.rm.inferno; FlipSid3.rm.mirage 
BO_1, 2015,07,25, FlipSid3, PENTA, FlipSid3.rm.dust2; PENTA.rm.cbble; FlipSid3.rm.cache; PENTA.rm.inferno; FlipSid3.rm.train; PENTA.rm.mirage
2015, 7,25,NatusVincere, Virtus.pro, cache, dust2; overpass; train; mirage; none; none 
BO_1, 2015,07,25, Property, dignitas, Property.rm.mirage; dignitas.rm.cache; Property.rm.dust2; dignitas.rm.inferno; Property.rm.overpass; dignitas.rm.train 
BO_1, 2015,07,25, OverGaming, dignitas, OverGaming.rm.mirage; dignitas.rm.inferno; OverGaming.rm.overpass; dignitas.rm.cbble; OverGaming.rm.train; dignitas.rm.cache 
BO_3, 2015,07,25, CLG, Cloud9, CLG.rm.inferno; Cloud9.rm.mirage; CLG.pk.cbble; Cloud9.pk.cache; Randomlyselected3rd.pk.train; none 
BO_3, 2015,07,18, Cloud9, TSM, Cloud9.rm.inferno; TSM.rm.cbble; Cloud9.pk.cache; TSM.pk.mirage; Cloud9.rm.overpass; TSM.rm.train 
BO_3, 2015,07,18, fnatic, Cloud9, fnatic.rm.cbble; Cloud9.rm.inferno; fnatic.pk.mirage; Cloud9.pk.train; fnatic.rm.cache; Cloud9.rm.overpass 
BO_3, 2015,07,18, NatusVincere, TSM, NatusVincere.rm.cache; TSM.rm.cbble; NatusVincere.pk.mirage; TSM.pk.train; NatusVincere.rm.inferno; TSM.rm.overpass 
BO_1, 2015,07,16, TSM, fnatic, TSM.rm.cbble; fnatic.rm.dust2; TSM.rm.cache; fnatic.rm.mirage; TSM.rm.inferno; fnatic.rm.train 
BO_1, 2015,07,16, NiP, TSM, NiP.rm.dust2; TSM.rm.inferno; NiP.rm.overpass; TSM.rm.cbble; NiP.rm.train; TSM.rm.cache 
BO_1, 2015,07,16, Liquid, fnatic, Liquid.rm.cbble; fnatic.rm.train; Liquid.rm.inferno; fnatic.rm.cache; Liquid.rm.mirage; fnatic.rm.overpass 
BO_1, 2015,07,16, Cloud9, NatusVincere, Cloud9.rm.mirage; NatusVincere.rm.cache; Cloud9.rm.inferno; NatusVincere.rm.dust2; Cloud9.rm.overpass; NatusVincere.rm.train 
BO_1, 2015,07,16, NatusVincere, Virtus.pro, NatusVincere.rm.cache; Virtus.pro.rm.inferno; NatusVincere.rm.train; Virtus.pro.rm.dust2; NatusVincere.rm.cbble; Virtus.pro.rm.mirage 
BO_1, 2015,07,16, Cloud9, Kinguin, Cloud9.rm.mirage; Kinguin.rm.cbble; Cloud9.rm.inferno; Kinguin.rm.train; Cloud9.rm.overpass; Kinguin.rm.cache 
BO_3, 2015,07,12, Cloud9, NatusVincere, Cloud9.rm.mirage; NatusVincere.rm.cache; Cloud9.pk.dust2; NatusVincere.pk.inferno; Cloud9.rm.cbble; NatusVincere.rm.train 
BO_3, 2015,07,12, NatusVincere, FlipSid3, NatusVincere.rm.cache; FlipSid3.rm.dust2; FlipSid3.pk.mirage; NatusVincere.pk.inferno; NatusVincere.rm.cbble; FlipSid3.rm.overpass 
BO_3, 2015,07,12, EnVyUs, Cloud9, EnVyUs.rm.cache; Cloud9.rm.inferno; EnVyUs.pk.cbble; Cloud9.pk.train; EnVyUs.rm.dust2; Cloud9.rm.mirage 
BO_3, 2015,07,11, Liquid, Cloud9, Liquid.rm.cbble; Cloud9.rm.mirage; Liquid.pk.overpass; Cloud9.pk.inferno; Liquid.rm.dust2; Cloud9.rm.train 
BO_3, 2015,07,04, Cloud9, CLG, Cloud9.rm.mirage; CLG.rm.inferno; Cloud9.pk.cache; CLG.pk.dust2; Cloud9.rm.cbble; CLG.rm.train 
BO_3, 2015,07,03, KeydStars, fnatic, KeydStars.rm.cache; fnatic.rm.overpass; KeydStars.pk.inferno; fnatic.pk.train; KeydStars.rm.cbble; fnatic.rm.mirage 
BO_1, 2015,07,02, TSM, fnatic, TSM.rm.cache; fnatic.rm.inferno; TSM.rm.cbble; fnatic.rm.mirage; TSM.rm.train; fnatic.rm.dust2 
BO_1, 2015,07,02, EnVyUs, Luminosity, EnVyUs.rm.mirage; Luminosity.rm.inferno; EnVyUs.rm.overpass; Luminosity.rm.cache; EnVyUs.rm.train; Luminosity.rm.cbble 
BO_1, 2015,07,02, Virtus.pro, Cloud9, Virtus.pro.rm.train; Cloud9.rm.mirage; Virtus.pro.rm.cache; Cloud9.rm.cbble; Virtus.pro.rm.dust2; Cloud9.rm.inferno 
BO_1, 2015,07,02, CLG, fnatic, CLG.rm.inferno; fnatic.rm.cache; CLG.rm.cbble; fnatic.rm.dust2; CLG.rm.train; fnatic.rm.overpass 
BO_1, 2015,07,02, EnVyUs, Cloud9, EnVyUs.rm.mirage; Cloud9.rm.dust2; EnVyUs.rm.overpass; Cloud9.rm.inferno; EnVyUs.rm.train; Cloud9.rm.cbble 
BO_1, 2015,07,02, Luminosity, Virtus.pro, Luminosity.rm.cache; Virtus.pro.rm.inferno; Luminosity.rm.mirage; Virtus.pro.rm.dust2; Luminosity.rm.train; Virtus.pro.rm.overpass 
BO_5, 2015,06,28, NiP, EnVyUs, NiP.rm.overpass; EnVyUs.rm.mirage; NiP.pk.dust2; EnVyUs.pk.inferno; NiP.pk.cache; EnVyUs.pk.train 
BO_3, 2015,06,28, EnVyUs, dignitas, EnVyUs.rm.mirage; dignitas.rm.inferno; EnVyUs.rm.cbble; dignitas.rm.train; EnVyUs.pk.dust2; dignitas.pk.overpass 
BO_3, 2015,06,28, mousesports, NiP, mousesports.rm.inferno; NiP.rm.cbble; mousesports.rm.overpass; NiP.rm.cache; mousesports.pk.train; NiP.pk.dust2 
BO_3, 2015,06,27, mousesports, Virtus.pro, mousesports.rm.inferno; Virtus.pro.rm.cache; mousesports.rm.overpass; Virtus.pro.rm.cbble; mousesports.pk.dust2; Virtus.pro.pk.mirage 
BO_3, 2015,06,27, dignitas, Titan, dignitas.rm.dust2; Titan.rm.train; dignitas.rm.inferno; Titan.rm.overpass; dignitas.pk.mirage; Titan.pk.cbble 
BO_3, 2015,06,27, EnVyUs, mousesports, EnVyUs.rm.mirage; mousesports.rm.inferno; EnVyUs.rm.overpass; mousesports.rm.train; EnVyUs.pk.dust2; mousesports.pk.cache 
BO_3, 2015,06,27, Virtus.pro, Cloud9, Virtus.pro.rm.cache; Cloud9.rm.mirage; Virtus.pro.rm.inferno; Cloud9.rm.cbble; Virtus.pro.pk.overpass; Cloud9.pk.dust2 
BO_3, 2015,06,27, NiP, dignitas, NiP.rm.overpass; dignitas.rm.dust2; NiP.rm.cbble; dignitas.rm.train; NiP.pk.cache; dignitas.pk.mirage 
BO_3, 2015,06,27, SK, Titan, SK.rm.dust2; Titan.rm.train; SK.rm.inferno; Titan.rm.cbble; SK.pk.overpass; Titan.pk.cache 
BO_3, 2015,06,26, Cloud9, EnVyUs, Cloud9.rm.mirage; EnVyUs.rm.overpass; Cloud9.rm.cbble; EnVyUs.rm.dust2; Cloud9.pk.train; EnVyUs.pk.inferno 
BO_3, 2015,06,26, mousesports, Virtus.pro, mousesports.rm.inferno; Virtus.pro.rm.dust2; mousesports.rm.overpass; Virtus.pro.rm.mirage; mousesports.pk.cbble; Virtus.pro.pk.cache 
BO_3, 2015,06,26, SK, NiP, SK.rm.cache; NiP.rm.overpass; SK.rm.dust2; NiP.rm.train; SK.pk.cbble; NiP.pk.inferno 
BO_3, 2015,06,26, dignitas, Titan, dignitas.rm.dust2; Titan.rm.train; dignitas.rm.cbble; Titan.rm.inferno; dignitas.pk.mirage; Titan.pk.overpass 
BO_5, 2015,06,21, Na`Vi, EnVyUs, Na`Vi.rm.cache; EnVyUs.rm.mirage; Na`Vi.pk.cbble; EnVyUs.pk.dust2; Na`Vi.pk.overpass; EnVyUs.pk.inferno 
BO_3, 2015,06,21, EnVyUs, GPlay, EnVyUs.rm.mirage; GPlay.rm.train; EnVyUs.rm.cbble; GPlay.rm.overpass; EnVyUs.pk.dust2; GPlay.pk.inferno 
BO_3, 2015,06,21, FlipSid3, Na`Vi, FlipSid3.rm.dust2; Na`Vi.rm.cache; FlipSid3.rm.overpass; Na`Vi.rm.mirage; FlipSid3.pk.cbble; Na`Vi.pk.inferno 
BO_1, 2015,06,20, Na`Vi, EnVyUs, Na`Vi.rm.cache; EnVyUs.rm.mirage; Na`Vi.rm.inferno; EnVyUs.rm.cbble; Na`Vi.rm.train; EnVyUs.rm.overpass 
BO_1, 2015,06,20, GPlay, Gamers2, GPlay.rm.overpass; Gamers2.rm.inferno; GPlay.rm.cbble; Gamers2.rm.mirage; GPlay.rm.cache; Gamers2.rm.train 
BO_1, 2015,06,20, HellRaisers, FlipSid3, HellRaisers.rm.mirage; FlipSid3.rm.dust2; HellRaisers.rm.cbble; FlipSid3.rm.overpass; HellRaisers.rm.train; FlipSid3.rm.inferno 
BO_1, 2015,06,20, GPlay, FlipSid3, GPlay.rm.cbble; FlipSid3.rm.dust2; GPlay.rm.train; FlipSid3.rm.inferno; GPlay.rm.overpass; FlipSid3.rm.cache 
BO_1, 2015,06,20, EnVyUs, FlipSid3, EnVyUs.rm.mirage; FlipSid3.rm.dust2; EnVyUs.rm.cbble; FlipSid3.rm.overpass; EnVyUs.rm.train; FlipSid3.rm.cache 
BO_1, 2015,06,19, Gamers2, Na`Vi, Gamers2.rm.inferno; Na`Vi.rm.cache; Gamers2.rm.train; Na`Vi.rm.overpass; Gamers2.rm.mirage; Na`Vi.rm.dust2 
BO_1, 2015,06,19, Gamers2, FlipSid3, Gamers2.rm.train; FlipSid3.rm.dust2; Gamers2.rm.inferno; FlipSid3.rm.overpass; Gamers2.rm.cbble; FlipSid3.rm.cache 
BO_1, 2015,06,19, Na`Vi, FlipSid3, Na`Vi.rm.cache; FlipSid3.rm.dust2; Na`Vi.rm.mirage; FlipSid3.rm.overpass; Na`Vi.rm.train; FlipSid3.rm.inferno 
BO_1, 2015,06,19, HellRaisers, EnVyUs, HellRaisers.rm.train; EnVyUs.rm.overpass; HellRaisers.rm.inferno; EnVyUs.rm.mirage; HellRaisers.rm.dust2; EnVyUs.rm.cbble 
BO_1, 2015,06,19, Gamers2, HellRaisers, Gamers2.rm.train; HellRaisers.rm.mirage; Gamers2.rm.dust2; HellRaisers.rm.cbble; Gamers2.rm.inferno; HellRaisers.rm.cache 
BO_1, 2015,06,19, EnVyUs, GPlay, EnVyUs.rm.mirage; GPlay.rm.cache; EnVyUs.rm.cbble; GPlay.rm.train; EnVyUs.rm.overpass; GPlay.rm.inferno 
BO_5, 2015,04,26, TSM, fnatic, TSM.pk.cbble; fnatic.pk.nuke; TSM.pk.cache; fnatic.pk.mirage; TSM.pk.dust2; fnatic.pk.overpass 
